CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,15,90+,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
64833,E00004407,E00004407,Output Areas and Small Areas,OASA,6,1,7,3,6,5,6,2,2,10,2,0,3,3,4,7,5,7,6,3,5,4,2,4,5,0,2,3,4,6,2,4,5,5,4,4,1,4,2,3,1,1,1,4,5,1,4,2,7,2,3,2,5,4,3,1,3,7,3,2,3,3,3,2,0,3,4,1,4,3,7,6,3,6,3,2,5,4,2,3,4,3,5,5,5,3,9,6,9,3,4
64834,E00004408,E00004408,Output Areas and Small Areas,OASA,3,5,5,3,1,4,4,2,3,2,5,4,5,1,0,3,1,2,7,1,4,1,1,2,2,2,1,1,3,1,0,3,0,2,4,2,0,2,0,0,0,1,1,4,0,5,6,4,2,5,4,5,5,4,5,1,0,2,2,2,2,2,2,1,0,1,0,2,1,2,0,1,4,4,3,2,2,4,2,6,7,9,2,10,2,5,8,5,7,8,5
64835,E00004409,E00004409,Output Areas and Small Areas,OASA,2,5,2,2,3,1,1,3,5,5,1,1,7,6,1,4,3,1,5,2,3,2,3,1,1,0,2,3,1,2,1,1,0,0,1,1,2,4,0,1,0,0,1,0,0,2,0,2,3,1,4,6,2,3,2,3,2,3,1,4,2,1,1,5,3,3,4,5,6,2,4,11,9,8,3,1,8,2,1,2,4,6,0,2,7,1,3,8,3,2,5
64836,E00004410,E00004410,Output Areas and Small Areas,OASA,7,4,3,5,2,1,0,2,4,5,3,3,2,3,2,0,6,2,3,2,1,1,2,2,1,2,1,1,1,3,2,0,3,0,1,0,5,1,0,0,0,0,0,6,3,0,4,6,2,4,5,4,5,3,3,3,4,1,3,4,2,2,0,3,2,0,1,1,1,0,1,2,3,1,6,2,6,4,5,6,6,4,9,6,5,4,10,7,5,3,7
64837,E00004411,E00004411,Output Areas and Small Areas,OASA,5,2,2,4,5,3,2,1,3,3,3,3,5,2,5,1,3,2,2,4,2,1,3,3,2,6,7,3,0,2,1,2,0,0,1,2,1,0,0,0,1,1,0,1,0,4,7,2,3,1,3,2,2,1,0,3,6,3,2,1,3,0,1,0,0,1,3,2,2,7,3,8,3,4,5,4,9,3,5,1,6,4,2,7,5,4,3,2,8,8,0
64838,E00004412,E00004412,Output Areas and Small Areas,OASA,5,4,5,3,1,3,5,1,2,6,5,2,4,2,3,1,3,2,1,1,4,1,2,3,1,3,3,1,2,4,0,1,2,2,2,0,2,0,1,0,0,0,1,3,3,1,3,4,3,2,2,3,1,3,3,0,4,1,5,2,3,3,1,0,0,0,0,2,5,7,3,7,6,10,4,4,1,7,4,5,10,5,4,2,5,6,4,8,4,5,5
64839,E00004413,E00004413,Output Areas and Small Areas,OASA,3,9,1,5,3,2,3,2,0,3,2,0,4,1,2,1,3,2,2,1,0,4,1,1,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,12,7,2,9,8,0,2,3,4,5,2,6,2,1,2,0,2,0,0,2,3,0,0,2,0,3,1,1,3,4,7,5,4,4,7,8,3,16,4,10,8,4,1,5,2
64840,E00004414,E00004414,Output Areas and Small Areas,OASA,3,3,2,5,6,8,4,2,5,8,5,5,7,1,8,1,2,2,1,2,1,2,3,6,0,3,1,2,2,1,1,0,2,0,0,2,0,0,0,0,2,0,0,3,1,3,5,3,3,3,5,2,3,2,0,6,2,4,3,4,4,7,2,0,1,0,1,5,4,5,5,1,10,7,4,2,3,6,5,4,3,3,1,4,5,5,4,9,7,2,5
64841,E00004415,E00004415,Output Areas and Small Areas,OASA,2,2,4,7,3,6,2,4,1,5,3,4,2,4,2,7,2,1,3,1,0,2,0,2,2,1,3,1,9,1,0,0,0,0,3,2,0,1,0,0,0,0,0,3,2,5,1,9,5,5,6,12,3,4,3,3,0,0,3,0,0,3,4,2,0,1,1,5,1,4,4,4,7,3,7,7,6,6,5,5,5,7,2,11,1,10,12,9,6,2,7
64842,E00004416,E00004416,Output Areas and Small Areas,OASA,4,5,7,7,2,9,5,1,2,0,4,3,0,2,3,1,3,2,1,2,4,1,0,2,2,2,2,0,4,4,1,2,2,3,1,2,1,0,4,1,1,0,1,5,4,5,1,0,2,5,2,3,5,0,4,4,6,3,2,3,1,1,0,0,0,1,5,4,0,3,4,4,2,2,4,3,9,5,8,4,7,5,1,2,2,1,7,5,5,1,5
64843,E00004417,E00004417,Output Areas and Small Areas,OASA,5,4,2,2,6,2,3,5,5,2,4,5,0,5,5,1,1,2,5,5,2,0,0,3,4,0,1,4,2,1,0,0,0,3,1,4,2,0,1,1,1,0,0,1,1,5,4,2,5,2,3,4,4,8,1,4,2,1,4,1,3,3,1,2,2,1,0,2,3,6,2,3,5,7,5,3,7,3,6,9,2,5,7,12,9,6,6,3,4,1,4
64844,E00004418,E00004418,Output Areas and Small Areas,OASA,5,4,4,3,3,4,4,5,2,2,4,0,3,2,2,5,5,5,3,5,3,2,1,3,3,2,2,2,0,2,3,2,3,0,1,1,1,1,1,0,0,0,0,0,1,5,4,5,1,1,4,1,3,2,1,1,4,3,2,3,4,1,2,3,1,2,2,1,3,4,2,2,5,7,6,7,3,6,3,5,6,1,4,12,4,4,2,5,3,3,3
64845,E00004419,E00004419,Output Areas and Small Areas,OASA,3,1,1,1,1,2,1,0,0,2,0,1,3,2,1,1,2,2,0,1,0,1,2,2,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2,5,3,1,2,5,3,0,0,1,0,1,3,3,0,1,0,2,1,3,2,4,2,6,8,6,18,10,10,14,11,15,7,6,9,6,9,7,0,3,10,2,3,0,2
64846,E00004420,E00004420,Output Areas and Small Areas,OASA,7,4,1,5,2,4,1,3,3,2,1,1,3,4,2,0,1,2,3,3,5,4,5,4,3,0,0,3,3,2,1,1,0,0,0,2,4,1,1,2,0,3,0,3,1,6,4,4,4,0,5,3,3,1,5,2,3,4,5,0,4,2,2,0,1,0,1,0,1,2,7,1,4,7,11,5,6,8,6,1,5,4,7,3,4,3,6,0,8,2,6
64847,E00004421,E00004421,Output Areas and Small Areas,OASA,3,3,3,5,8,3,4,1,5,3,2,4,2,5,2,1,2,4,0,1,2,0,2,0,2,0,0,1,2,0,0,0,1,0,2,0,1,1,0,1,1,0,0,0,2,5,5,5,6,10,7,7,2,2,1,5,3,2,3,1,2,2,3,0,2,3,2,2,6,2,5,4,4,5,4,3,8,8,3,7,6,15,13,11,3,6,5,8,4,5,4
64848,E00004422,E00004422,Output Areas and Small Areas,OASA,2,3,1,2,3,3,4,0,0,0,3,0,1,2,1,3,4,4,7,1,1,2,0,1,0,2,0,2,1,2,1,2,0,0,3,1,3,1,1,0,0,0,0,0,1,1,1,2,2,2,3,2,3,2,1,1,2,1,0,1,1,1,2,2,1,0,2,4,2,4,6,1,2,7,4,5,3,4,4,2,1,1,5,5,3,3,4,2,4,2,4
64849,E00004423,E00004423,Output Areas and Small Areas,OASA,2,6,2,3,6,2,0,0,0,3,0,0,5,2,5,1,0,4,0,3,2,1,1,2,0,4,2,2,0,3,0,1,5,2,0,1,1,0,1,0,0,3,0,2,1,3,8,4,2,4,1,2,1,3,2,3,2,1,3,2,3,0,1,1,0,2,3,2,0,1,3,6,8,4,3,6,6,10,3,10,7,4,6,4,6,7,2,3,9,2,4
64850,E00004424,E00004424,Output Areas and Small Areas,OASA,2,3,2,2,1,1,1,1,1,1,3,3,0,4,0,5,1,6,2,1,0,5,0,0,3,3,0,0,0,1,1,1,5,0,3,0,0,0,0,0,0,0,0,2,3,1,3,2,3,3,1,2,3,2,0,2,0,0,1,0,1,0,0,0,2,1,1,1,5,1,4,11,9,13,4,6,6,9,5,9,4,5,5,6,2,5,7,7,3,3,3
64851,E00004425,E00004425,Output Areas and Small Areas,OASA,8,6,5,9,2,6,3,0,4,2,3,6,7,4,3,6,5,5,4,4,5,2,3,4,0,3,1,3,1,2,0,1,1,2,1,2,0,1,0,3,2,1,3,4,2,3,10,3,9,3,1,5,2,2,5,2,1,6,6,4,4,3,1,1,6,5,1,8,3,4,4,6,7,8,9,6,9,2,3,5,7,3,5,8,3,9,3,6,3,2,7
64852,E00004426,E00004426,Output Areas and Small Areas,OASA,7,8,5,5,6,3,5,4,2,2,0,0,0,2,3,1,2,2,3,2,4,6,1,11,2,1,3,1,3,5,1,2,1,1,0,0,0,0,1,0,1,0,0,3,3,1,4,0,3,6,4,5,3,2,4,0,4,4,3,2,3,0,0,2,0,1,0,4,4,3,6,6,5,6,8,5,8,5,4,7,5,5,6,6,8,4,7,4,9,5,6
64853,E00004427,E00004427,Output Areas and Small Areas,OASA,5,7,8,3,2,2,4,6,5,4,2,4,5,5,4,2,3,4,4,8,2,5,3,5,1,2,2,4,4,1,2,1,0,1,1,2,3,1,2,2,2,5,1,1,5,4,7,1,5,8,6,5,4,9,4,4,7,4,1,5,0,3,1,1,0,0,2,3,3,2,1,3,2,2,1,1,2,1,2,1,4,4,5,2,8,7,8,1,1,3,3
64854,E00004428,E00004428,Output Areas and Small Areas,OASA,4,1,0,2,1,3,0,1,0,5,3,1,1,2,1,2,1,0,1,6,0,2,1,1,2,2,0,0,3,4,3,1,5,1,3,3,2,1,2,2,0,2,1,0,0,3,7,1,5,3,2,4,3,2,0,1,1,0,0,0,0,1,1,1,0,0,2,1,0,0,2,5,1,10,5,11,4,5,7,7,3,10,7,1,6,4,7,3,5,2,1
64855,E00004429,E00004429,Output Areas and Small Areas,OASA,8,6,1,2,3,3,5,4,0,2,2,3,4,1,3,6,3,1,1,3,5,0,5,3,3,1,1,1,1,1,1,0,2,0,2,0,0,1,0,0,0,0,1,2,0,4,5,3,2,3,0,3,0,1,0,1,3,3,2,1,2,2,2,0,2,1,1,1,5,4,5,6,8,2,11,6,13,2,8,5,5,7,4,3,3,4,8,3,4,3,1
64856,E00004430,E00004430,Output Areas and Small Areas,OASA,0,1,0,1,0,0,0,0,1,1,4,1,1,3,5,3,10,2,2,4,2,0,3,2,1,2,1,3,5,2,0,2,5,6,5,2,1,4,3,7,4,4,3,0,20,0,0,2,1,0,1,2,0,0,0,1,0,0,1,0,2,0,0,0,2,0,1,0,1,3,1,1,2,1,1,0,2,0,2,0,6,2,0,2,0,0,3,2,1,0,1
64857,E00004431,E00004431,Output Areas and Small Areas,OASA,3,7,1,4,3,4,3,2,1,5,2,4,2,5,1,4,0,7,3,5,4,1,5,0,0,1,0,2,1,0,3,0,2,1,1,4,1,0,0,3,0,0,0,4,3,8,2,6,6,6,4,3,3,4,2,5,3,7,1,3,1,6,0,1,0,0,1,0,1,0,3,1,1,6,2,3,9,6,7,7,3,3,7,6,4,8,1,3,2,6,2
64858,E00004432,E00004432,Output Areas and Small Areas,OASA,9,1,3,4,2,2,0,3,2,2,3,3,4,6,2,4,1,5,1,4,3,1,1,1,2,2,0,6,1,1,1,0,2,1,1,2,1,0,0,3,0,2,1,0,0,4,9,1,4,5,5,2,2,2,2,1,1,1,0,2,0,1,2,3,0,0,0,4,2,6,4,5,8,6,8,6,6,4,7,9,4,6,5,6,10,5,7,2,2,5,5
64859,E00004433,E00004433,Output Areas and Small Areas,OASA,0,3,7,1,3,3,2,3,4,2,1,6,3,6,0,1,1,3,2,1,4,3,1,2,0,1,1,3,1,4,0,4,1,1,0,1,1,2,0,1,0,1,0,2,4,7,7,2,2,9,5,3,3,6,2,3,0,1,3,0,2,1,0,2,0,5,1,1,3,2,1,6,6,7,12,7,10,7,8,17,8,7,5,5,3,3,8,6,3,6,5
64860,E00004435,E00004435,Output Areas and Small Areas,OASA,5,1,2,2,5,2,1,1,0,1,0,5,5,0,3,8,4,3,3,2,1,1,2,1,2,0,2,5,4,1,3,1,0,4,1,0,1,0,0,2,1,0,1,1,2,3,1,1,1,1,0,2,2,2,1,1,2,5,1,1,3,1,0,2,3,2,2,6,5,8,10,7,8,9,7,7,6,2,2,5,4,2,5,5,1,4,6,5,0,7,2
64861,E00004436,E00004436,Output Areas and Small Areas,OASA,0,2,3,1,3,3,7,4,4,5,3,7,2,8,7,3,5,7,11,3,3,0,1,3,5,6,1,5,4,3,2,4,2,3,2,1,2,2,1,3,0,1,0,2,4,10,1,3,3,3,2,2,1,4,0,3,3,2,1,1,0,1,2,0,4,0,2,8,5,6,5,5,7,8,4,6,7,10,13,7,8,8,1,4,8,4,2,3,2,4,2
64862,E00004437,E00004437,Output Areas and Small Areas,OASA,6,1,2,3,0,4,2,5,1,1,6,5,1,0,2,1,3,1,2,0,2,3,3,1,6,2,3,2,1,0,0,0,2,1,1,1,1,1,3,0,0,2,1,1,5,2,3,2,5,2,5,3,4,3,5,1,4,3,1,2,0,3,1,2,2,1,3,2,2,0,4,5,8,3,2,2,13,4,6,3,2,7,7,7,3,10,5,5,4,7,4
64863,E00004438,E00004438,Output Areas and Small Areas,OASA,1,2,0,1,1,0,2,0,0,1,1,1,1,3,2,0,1,1,2,1,1,1,1,3,1,1,0,1,0,0,0,0,0,2,3,1,0,1,1,0,1,1,0,1,3,6,1,1,5,1,4,1,2,1,1,0,0,0,0,0,0,2,1,2,4,4,1,8,8,10,8,8,8,11,6,6,5,6,5,10,9,4,6,7,4,2,3,1,5,6,2
64864,E00004439,E00004439,Output Areas and Small Areas,OASA,3,8,1,5,0,2,1,3,4,2,0,2,3,5,7,2,3,1,1,4,1,5,1,2,0,4,1,0,2,1,3,3,0,1,1,2,2,1,1,3,1,0,1,2,6,5,8,2,4,2,5,4,4,3,1,4,2,0,1,2,2,1,3,0,0,0,0,1,0,2,2,1,3,2,4,4,5,6,3,4,4,8,12,5,5,6,1,7,2,1,3
64865,E00004440,E00004440,Output Areas and Small Areas,OASA,5,3,5,3,2,1,5,2,1,1,7,3,0,2,3,3,3,3,2,1,0,1,1,3,1,2,2,3,5,0,1,1,1,1,2,1,1,1,2,1,0,3,0,1,1,2,4,4,6,4,6,2,5,4,4,2,5,1,3,1,0,5,0,0,2,1,3,0,1,5,7,4,4,2,4,0,0,3,6,4,6,7,5,4,6,3,3,10,11,4,2
64866,E00004441,E00004441,Output Areas and Small Areas,OASA,4,2,3,8,0,3,4,2,3,2,4,2,1,2,5,3,3,4,0,1,1,0,2,3,2,1,2,3,2,2,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,8,2,9,4,5,1,3,1,1,1,1,1,0,0,2,1,1,0,2,3,1,0,7,5,8,11,5,7,12,10,9,8,5,4,8,1,7,6,4,4,1,4,2,3,1,5
64867,E00004442,E00004442,Output Areas and Small Areas,OASA,3,1,4,4,2,1,0,1,2,1,3,6,4,3,2,1,3,2,3,2,1,2,5,1,4,2,0,2,4,2,2,3,3,2,0,1,1,0,0,0,2,0,1,1,2,5,2,1,3,1,3,2,3,2,3,0,3,4,5,10,7,5,3,2,5,3,3,8,1,6,5,3,2,3,9,2,8,4,4,3,4,1,2,2,1,0,4,1,2,5,3
64868,E00004444,E00004444,Output Areas and Small Areas,OASA,3,1,4,6,11,3,1,4,1,1,4,0,1,4,6,0,1,1,2,2,2,0,3,2,5,1,3,1,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,6,2,9,5,12,5,5,11,10,10,7,11,9,6,9,6,7,3,4,6,5,3,8,3,10,7,10,10,13,12,17,8,11,9,6,4,10,6,9,9,9,6,6,2,2,3,6,6
64869,E00004445,E00004445,Output Areas and Small Areas,OASA,3,4,1,2,2,2,5,1,4,2,3,3,1,5,3,2,5,0,0,1,3,4,0,1,2,1,0,1,0,3,1,0,0,1,0,1,0,1,0,0,0,1,0,1,2,3,2,4,1,4,1,2,1,1,3,2,0,1,0,3,2,2,4,8,4,5,2,5,6,10,5,2,1,6,7,4,2,3,7,3,6,11,3,6,3,2,1,4,5,5,2
64870,E00004446,E00004446,Output Areas and Small Areas,OASA,7,1,3,4,1,4,6,6,2,3,1,5,2,1,3,3,7,7,2,2,0,0,2,2,0,0,0,1,0,1,0,1,0,2,0,4,2,0,0,1,0,0,0,5,3,6,2,6,8,2,5,7,4,4,5,5,2,3,1,4,2,3,4,7,2,4,2,4,5,4,6,13,8,7,10,7,8,4,3,4,2,4,8,0,0,4,3,4,7,4,3
64871,E00004447,E00004447,Output Areas and Small Areas,OASA,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,3,0,2,3,2,4,1,2,3,2,5,7,2,1,1,2,3,4,1,2,1,0,0,2,3,1,0,2,1,3,2,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,3,0,0,0,2,2,4,1,1,2,1,2,2,0,0,1,1,0,1,1
64872,E00004448,E00004448,Output Areas and Small Areas,OASA,6,3,2,4,7,4,1,2,3,2,3,4,5,1,4,4,2,5,2,3,1,2,1,2,3,2,4,0,3,2,0,1,0,0,3,0,1,1,2,0,1,0,2,3,2,6,8,3,3,3,2,4,0,4,5,6,4,2,6,2,5,0,2,4,5,3,3,8,2,4,7,7,3,11,8,6,6,3,8,9,7,5,12,1,13,2,10,9,3,3,4
64873,E00004450,E00004450,Output Areas and Small Areas,OASA,3,4,4,5,2,4,2,0,4,0,5,0,1,2,0,5,1,4,4,1,1,3,3,3,2,2,1,2,1,1,0,1,0,2,1,0,0,0,2,1,0,0,0,6,3,5,5,4,2,3,2,2,1,3,3,2,4,4,2,1,2,4,1,5,2,11,13,17,19,16,12,7,13,11,9,11,11,5,10,9,9,8,8,4,8,3,7,3,7,2,5
64874,E00004451,E00004451,Output Areas and Small Areas,OASA,2,4,3,2,3,2,1,0,7,6,1,2,4,4,6,4,3,2,0,3,3,2,0,2,2,2,1,2,1,0,1,4,0,0,2,3,0,0,0,0,0,0,1,4,2,2,4,4,4,2,2,2,2,3,2,0,1,1,1,1,4,4,8,3,1,6,1,2,5,5,6,4,7,3,5,7,4,3,7,8,4,2,7,7,3,7,3,3,5,3,4
64875,E00004452,E00004452,Output Areas and Small Areas,OASA,3,5,6,6,4,3,3,2,5,1,3,5,0,7,2,2,1,5,5,2,2,3,0,0,1,1,1,2,2,0,0,1,0,0,0,2,0,1,1,2,0,0,0,3,4,7,5,3,2,2,3,2,4,2,2,4,4,3,4,4,3,10,3,3,5,3,1,6,5,5,2,6,18,13,7,6,3,4,8,9,2,6,2,6,8,6,5,4,4,3,3
64876,E00004453,E00004453,Output Areas and Small Areas,OASA,7,5,5,2,2,3,6,2,7,6,2,6,2,2,4,2,2,0,3,1,2,3,1,1,0,2,2,1,2,3,4,1,3,5,3,1,4,0,0,0,0,1,0,7,3,7,3,10,2,9,5,4,7,2,4,5,6,5,8,6,6,8,8,10,4,12,10,7,10,5,3,8,7,6,8,8,5,7,8,6,2,3,10,9,4,4,5,6,3,8,8
64877,E00004454,E00004454,Output Areas and Small Areas,OASA,8,5,10,10,9,4,0,5,8,2,6,3,3,0,6,3,1,1,3,3,1,1,2,2,1,3,1,1,2,3,2,1,0,2,0,1,0,0,1,1,0,0,2,4,2,9,5,9,7,5,8,8,8,9,9,7,11,14,8,5,8,10,8,2,4,4,8,8,10,12,16,5,8,7,11,7,7,6,5,6,6,7,7,2,12,8,10,7,6,6,5
64878,E00004455,E00004455,Output Areas and Small Areas,OASA,6,3,6,3,2,1,0,2,4,1,2,2,1,0,1,3,0,3,4,1,0,3,2,1,0,0,1,2,2,0,2,2,1,0,0,2,0,0,0,0,0,0,0,5,0,8,10,12,6,5,11,7,4,11,7,7,5,7,4,8,2,9,4,6,3,8,3,6,6,3,1,7,7,5,7,3,5,6,4,5,10,10,6,1,9,7,3,7,5,4,9
64879,E00004456,E00004456,Output Areas and Small Areas,OASA,1,6,2,6,5,1,2,1,2,5,3,2,2,5,6,0,0,2,0,0,5,3,0,0,1,1,2,3,0,2,1,1,1,1,1,0,1,0,0,1,0,0,1,3,1,3,10,7,12,7,4,4,9,5,10,6,3,2,5,5,6,2,4,3,5,6,7,4,8,9,2,5,8,7,7,5,3,4,3,1,4,1,2,4,4,2,5,7,4,11,7
64880,E00004457,E00004457,Output Areas and Small Areas,OASA,4,5,1,1,1,5,5,2,3,11,1,0,1,3,2,2,5,3,0,2,4,3,1,1,1,2,0,2,1,0,0,0,0,0,1,2,0,2,0,0,1,0,1,2,1,10,6,5,5,5,0,1,2,0,1,1,0,0,0,0,1,3,3,3,1,1,0,2,1,2,2,3,6,8,6,6,6,10,9,7,7,9,5,3,4,6,3,3,4,1,3
64881,E00004458,E00004458,Output Areas and Small Areas,OASA,4,11,4,5,3,2,1,2,4,6,6,4,3,2,2,3,3,5,8,1,3,5,1,4,4,1,2,4,0,1,1,1,0,0,2,2,0,0,0,1,0,0,1,8,1,10,5,6,6,3,4,5,2,3,8,6,4,9,3,3,1,7,2,4,3,7,11,4,8,4,6,11,14,14,15,14,9,9,11,10,10,15,8,6,10,0,9,7,4,4,5
64882,E00004459,E00004459,Output Areas and Small Areas,OASA,5,1,1,3,7,6,3,4,0,1,0,1,1,1,4,3,1,4,3,3,1,3,2,7,1,8,1,3,2,1,0,0,3,0,3,1,4,3,1,0,0,1,0,3,3,6,4,6,3,9,3,4,5,7,8,6,9,2,1,7,6,1,1,1,2,4,1,3,2,2,3,5,5,4,9,0,5,5,6,12,4,4,6,9,7,4,2,3,6,3,2
64883,E00004460,E00004460,Output Areas and Small Areas,OASA,1,2,1,2,2,2,3,1,4,1,2,3,2,2,4,1,1,2,0,1,2,2,0,0,0,1,2,0,1,4,0,1,1,0,2,0,1,0,1,0,2,1,3,2,1,5,4,4,2,8,3,5,4,4,2,7,1,5,4,2,2,3,1,1,2,1,3,4,1,2,6,4,4,2,6,6,3,1,2,2,3,5,8,0,2,6,4,4,5,2,1
64884,E00004461,E00004461,Output Areas and Small Areas,OASA,6,4,3,5,1,6,1,3,8,1,1,5,3,2,4,0,1,5,1,2,2,1,0,2,1,0,0,1,0,2,3,3,1,2,1,0,0,0,0,0,0,0,0,4,1,8,8,4,9,11,2,6,5,4,9,5,7,7,9,10,5,3,8,6,2,15,10,9,7,11,4,10,9,9,5,5,2,11,4,5,6,4,12,8,3,4,3,7,1,6,4
64885,E00004462,E00004462,Output Areas and Small Areas,OASA,3,3,3,2,2,0,1,4,0,1,0,2,6,5,3,1,3,2,6,0,3,6,1,1,7,1,2,3,0,0,1,2,1,1,0,0,0,0,1,0,0,3,0,1,1,2,4,2,2,5,3,3,3,2,3,2,0,3,0,1,0,2,0,3,3,0,1,5,7,9,5,5,6,5,3,6,8,2,6,6,3,4,6,0,5,4,3,4,1,5,3
64886,E00004463,E00004463,Output Areas and Small Areas,OASA,5,5,2,3,10,3,3,1,5,4,4,0,2,1,2,2,1,4,1,0,0,1,2,1,4,3,3,2,1,1,1,0,1,0,3,0,1,0,1,1,0,1,0,6,1,9,7,10,7,5,14,5,7,3,9,11,8,5,8,3,2,4,3,4,6,7,4,3,4,4,2,7,2,5,5,6,4,4,10,11,9,6,9,6,4,2,4,4,9,5,6
64887,E00004464,E00004464,Output Areas and Small Areas,OASA,1,0,0,0,0,0,0,0,0,1,0,0,3,1,5,7,0,2,1,2,2,2,1,2,2,3,3,6,2,6,5,6,3,3,9,1,2,5,7,0,3,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
64888,E00004465,E00004465,Output Areas and Small Areas,OASA,2,4,8,4,6,7,6,4,1,1,2,5,4,3,3,1,6,5,3,4,1,8,3,5,1,3,3,3,4,2,0,2,0,2,1,0,1,2,0,1,0,1,1,1,1,1,5,0,5,3,3,5,2,6,6,4,3,3,5,7,6,6,3,4,4,15,5,9,6,11,14,9,11,5,4,7,4,5,5,5,5,4,9,2,3,3,4,1,11,8,2
64889,E00004466,E00004466,Output Areas and Small Areas,OASA,1,2,1,2,1,0,1,0,3,1,2,1,0,0,0,2,0,4,2,1,0,1,0,0,1,2,1,0,1,3,1,2,6,0,0,0,2,2,1,0,0,0,1,0,0,3,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,5,0,1,6,12,9,8,5,10,12,13,15,8,11,6,10,6,6,4,4,2,1,3,0,2,1,0
64890,E00004467,E00004467,Output Areas and Small Areas,OASA,0,1,0,2,1,7,2,1,2,4,5,4,3,2,2,5,3,2,3,2,3,1,1,7,4,4,1,1,1,5,0,3,1,1,0,0,2,0,0,1,2,0,2,2,0,1,4,2,3,3,3,5,2,2,1,6,4,5,3,5,0,4,3,5,11,11,6,6,4,7,6,7,3,3,7,6,4,6,3,9,5,3,5,3,8,7,4,2,5,5,4
64891,E00004468,E00004468,Output Areas and Small Areas,OASA,4,6,6,8,6,0,4,3,1,5,3,2,2,1,4,0,0,3,1,3,1,2,3,0,2,3,4,4,1,3,0,2,1,2,1,1,1,1,0,3,1,0,1,4,1,12,7,11,16,7,13,15,11,9,10,14,11,8,5,3,11,5,4,11,12,12,11,13,10,19,9,10,10,8,4,5,4,8,12,13,2,8,10,10,5,7,11,6,4,2,4
64892,E00004469,E00004469,Output Areas and Small Areas,OASA,3,3,0,3,4,3,2,2,4,1,6,1,1,1,2,3,5,2,4,1,6,3,2,2,1,3,1,1,3,1,2,1,1,2,2,0,3,0,0,1,2,2,0,4,2,2,1,2,2,5,0,2,3,1,3,1,4,0,1,2,1,3,3,1,0,2,4,4,4,5,5,7,6,1,6,7,12,5,7,6,4,6,6,3,6,3,6,2,3,5,4
64893,E00004470,E00004470,Output Areas and Small Areas,OASA,1,3,9,6,2,3,2,2,3,4,2,0,4,1,1,1,5,1,0,1,4,2,1,2,2,2,1,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,2,1,2,6,6,3,3,2,4,7,2,2,2,1,4,3,5,2,4,6,1,6,2,1,8,10,13,13,13,14,8,8,8,3,4,4,10,7,5,7,4,3,7,4,8,10,3,3,1
64894,E00004471,E00004471,Output Areas and Small Areas,OASA,1,4,0,2,1,2,1,1,0,1,1,1,0,1,3,1,2,3,1,2,2,1,0,2,1,0,1,0,2,1,1,0,0,2,0,0,0,1,0,0,0,1,0,1,5,2,4,0,0,2,1,2,2,0,0,0,0,1,1,0,0,1,0,1,1,2,2,4,2,8,8,8,8,10,12,6,8,7,9,12,10,2,2,3,2,5,6,0,6,6,3
64895,E00004472,E00004472,Output Areas and Small Areas,OASA,9,5,4,4,3,4,3,2,4,4,4,2,4,4,4,7,5,2,1,0,2,2,0,1,1,1,1,3,2,0,2,2,0,1,1,2,3,0,0,1,0,0,1,2,0,3,2,0,2,3,1,8,3,4,1,3,3,7,1,5,5,4,4,1,5,6,12,14,12,12,7,9,9,8,9,4,5,6,6,6,7,6,8,11,7,5,7,4,2,1,5
64896,E00004473,E00004473,Output Areas and Small Areas,OASA,4,4,8,3,3,1,5,2,1,5,1,5,1,1,3,2,6,1,1,0,1,1,3,0,1,4,0,3,1,0,3,1,9,2,1,2,2,2,1,3,1,2,0,2,3,2,2,1,4,0,0,4,0,4,3,1,2,3,0,2,1,1,3,3,2,0,2,2,1,3,4,3,7,4,4,10,5,9,3,4,5,3,4,2,3,4,1,5,3,5,1
64897,E00004474,E00004474,Output Areas and Small Areas,OASA,5,2,6,4,3,3,3,1,1,4,1,1,1,5,1,5,2,3,3,4,4,1,2,1,3,2,1,1,2,3,3,2,1,1,1,1,0,1,0,0,1,2,0,1,0,7,3,4,4,3,3,1,2,3,5,2,2,1,1,3,2,1,1,1,3,8,5,11,10,4,9,11,12,18,12,10,9,10,12,13,7,4,6,6,7,6,4,4,5,7,8
