CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,AB(16-64),C1(16-64),C2(16-64),DE(16-64)
79731,E00019727,E00019727,Output Areas and Small Areas,OASA,35,73,45,117
79732,E00019728,E00019728,Output Areas and Small Areas,OASA,25,63,51,89
79733,E00019729,E00019729,Output Areas and Small Areas,OASA,25,35,54,75
79734,E00019730,E00019730,Output Areas and Small Areas,OASA,7,54,46,78
79735,E00019731,E00019731,Output Areas and Small Areas,OASA,30,77,40,62
79736,E00019732,E00019732,Output Areas and Small Areas,OASA,41,82,71,98
79737,E00019733,E00019733,Output Areas and Small Areas,OASA,12,47,57,59
79738,E00019734,E00019734,Output Areas and Small Areas,OASA,31,56,48,107
79739,E00019735,E00019735,Output Areas and Small Areas,OASA,15,57,28,78
79740,E00019736,E00019736,Output Areas and Small Areas,OASA,48,68,59,77
79741,E00019737,E00019737,Output Areas and Small Areas,OASA,25,66,26,63
79742,E00019738,E00019738,Output Areas and Small Areas,OASA,24,60,52,77
79743,E00019739,E00019739,Output Areas and Small Areas,OASA,66,123,49,75
79744,E00019740,E00019740,Output Areas and Small Areas,OASA,110,169,49,62
79745,E00019741,E00019741,Output Areas and Small Areas,OASA,48,106,47,86
79746,E00019742,E00019742,Output Areas and Small Areas,OASA,27,73,23,45
79747,E00019743,E00019743,Output Areas and Small Areas,OASA,70,105,47,53
79748,E00019744,E00019744,Output Areas and Small Areas,OASA,60,106,42,66
79749,E00019745,E00019745,Output Areas and Small Areas,OASA,28,72,41,99
79750,E00019746,E00019746,Output Areas and Small Areas,OASA,19,45,18,61
79751,E00019747,E00019747,Output Areas and Small Areas,OASA,33,59,42,50
79752,E00019748,E00019748,Output Areas and Small Areas,OASA,37,96,33,56
79753,E00019749,E00019749,Output Areas and Small Areas,OASA,26,70,49,100
79754,E00019750,E00019750,Output Areas and Small Areas,OASA,37,82,32,86
79755,E00019751,E00019751,Output Areas and Small Areas,OASA,26,85,45,56
79756,E00019752,E00019752,Output Areas and Small Areas,OASA,111,131,40,45
79757,E00019753,E00019753,Output Areas and Small Areas,OASA,78,71,24,24
79758,E00019754,E00019754,Output Areas and Small Areas,OASA,96,142,52,111
79759,E00019755,E00019755,Output Areas and Small Areas,OASA,34,64,24,55
79760,E00019756,E00019756,Output Areas and Small Areas,OASA,48,120,95,129
79761,E00019757,E00019757,Output Areas and Small Areas,OASA,20,75,65,86
79762,E00019758,E00019758,Output Areas and Small Areas,OASA,17,45,28,36
79763,E00019759,E00019759,Output Areas and Small Areas,OASA,35,72,71,141
79764,E00019760,E00019760,Output Areas and Small Areas,OASA,20,60,38,106
79765,E00019761,E00019761,Output Areas and Small Areas,OASA,22,114,48,100
79766,E00019762,E00019762,Output Areas and Small Areas,OASA,49,65,18,51
79767,E00019763,E00019763,Output Areas and Small Areas,OASA,17,55,22,57
79768,E00019764,E00019764,Output Areas and Small Areas,OASA,31,55,28,56
79769,E00019765,E00019765,Output Areas and Small Areas,OASA,28,82,29,69
79770,E00019766,E00019766,Output Areas and Small Areas,OASA,56,59,29,59
79771,E00019767,E00019767,Output Areas and Small Areas,OASA,43,64,30,79
79772,E00019768,E00019768,Output Areas and Small Areas,OASA,124,57,15,24
79773,E00019769,E00019769,Output Areas and Small Areas,OASA,31,111,28,51
79774,E00019770,E00019770,Output Areas and Small Areas,OASA,23,82,23,37
79775,E00019772,E00019772,Output Areas and Small Areas,OASA,69,65,23,96
79776,E00019773,E00019773,Output Areas and Small Areas,OASA,43,40,6,25
79777,E00019774,E00019774,Output Areas and Small Areas,OASA,113,81,17,10
79778,E00019777,E00019777,Output Areas and Small Areas,OASA,66,63,14,31
79779,E00019778,E00019778,Output Areas and Small Areas,OASA,104,33,2,0
79780,E00019779,E00019779,Output Areas and Small Areas,OASA,225,121,11,30
79781,E00019780,E00019780,Output Areas and Small Areas,OASA,40,65,49,50
79782,E00019781,E00019781,Output Areas and Small Areas,OASA,119,75,25,53
79783,E00019782,E00019782,Output Areas and Small Areas,OASA,40,62,35,30
79784,E00019783,E00019783,Output Areas and Small Areas,OASA,91,89,35,32
79785,E00019784,E00019784,Output Areas and Small Areas,OASA,102,81,32,31
79786,E00019785,E00019785,Output Areas and Small Areas,OASA,35,66,24,23
79787,E00019787,E00019787,Output Areas and Small Areas,OASA,40,59,32,49
79788,E00019788,E00019788,Output Areas and Small Areas,OASA,50,80,29,50
79789,E00019789,E00019789,Output Areas and Small Areas,OASA,86,88,38,43
79790,E00019790,E00019790,Output Areas and Small Areas,OASA,73,67,41,42
79791,E00019791,E00019791,Output Areas and Small Areas,OASA,178,98,30,72
79792,E00019793,E00019793,Output Areas and Small Areas,OASA,149,78,8,20
79793,E00019794,E00019794,Output Areas and Small Areas,OASA,37,62,35,59
79794,E00019796,E00019796,Output Areas and Small Areas,OASA,30,65,12,65
79795,E00019797,E00019797,Output Areas and Small Areas,OASA,48,42,15,17
79796,E00019800,E00019800,Output Areas and Small Areas,OASA,84,65,9,15
79797,E00019801,E00019801,Output Areas and Small Areas,OASA,44,67,21,63
79798,E00019802,E00019802,Output Areas and Small Areas,OASA,46,68,35,54
79799,E00019803,E00019803,Output Areas and Small Areas,OASA,50,72,20,54
79800,E00019804,E00019804,Output Areas and Small Areas,OASA,45,60,23,65
79801,E00019805,E00019805,Output Areas and Small Areas,OASA,113,63,1,30
79802,E00019806,E00019806,Output Areas and Small Areas,OASA,87,120,46,67
79803,E00019807,E00019807,Output Areas and Small Areas,OASA,115,53,8,15
79804,E00019808,E00019808,Output Areas and Small Areas,OASA,143,130,31,73
79805,E00019810,E00019810,Output Areas and Small Areas,OASA,174,102,14,16
79806,E00019811,E00019811,Output Areas and Small Areas,OASA,62,76,25,45
79807,E00019812,E00019812,Output Areas and Small Areas,OASA,133,45,2,3
79808,E00019813,E00019813,Output Areas and Small Areas,OASA,47,93,38,88
79809,E00019814,E00019814,Output Areas and Small Areas,OASA,53,54,27,57
79810,E00019815,E00019815,Output Areas and Small Areas,OASA,58,97,43,72
79811,E00019816,E00019816,Output Areas and Small Areas,OASA,36,74,24,45
79812,E00019817,E00019817,Output Areas and Small Areas,OASA,38,42,42,40
79813,E00019818,E00019818,Output Areas and Small Areas,OASA,176,106,21,24
79814,E00019819,E00019819,Output Areas and Small Areas,OASA,69,101,39,24
79815,E00019820,E00019820,Output Areas and Small Areas,OASA,46,66,29,62
79816,E00019822,E00019822,Output Areas and Small Areas,OASA,97,134,43,63
79817,E00019823,E00019823,Output Areas and Small Areas,OASA,113,73,18,7
79818,E00019824,E00019824,Output Areas and Small Areas,OASA,24,43,31,57
79819,E00019825,E00019825,Output Areas and Small Areas,OASA,35,55,29,42
79820,E00019826,E00019826,Output Areas and Small Areas,OASA,30,83,39,81
79821,E00019827,E00019827,Output Areas and Small Areas,OASA,50,62,21,53
79822,E00019828,E00019828,Output Areas and Small Areas,OASA,29,50,18,59
79823,E00019829,E00019829,Output Areas and Small Areas,OASA,41,53,26,75
79824,E00019830,E00019830,Output Areas and Small Areas,OASA,43,118,31,47
79825,E00019831,E00019831,Output Areas and Small Areas,OASA,54,85,32,104
79826,E00019833,E00019833,Output Areas and Small Areas,OASA,34,101,29,63
79827,E00019834,E00019834,Output Areas and Small Areas,OASA,19,62,95,43
79828,E00019836,E00019836,Output Areas and Small Areas,OASA,15,102,35,127
79829,E00019838,E00019838,Output Areas and Small Areas,OASA,37,44,19,56
79830,E00019839,E00019839,Output Areas and Small Areas,OASA,144,256,40,35
79831,E00019841,E00019841,Output Areas and Small Areas,OASA,45,89,33,68
79832,E00019842,E00019842,Output Areas and Small Areas,OASA,154,51,15,1
79833,E00019843,E00019843,Output Areas and Small Areas,OASA,216,110,14,21
79834,E00019844,E00019844,Output Areas and Small Areas,OASA,38,49,20,77
79835,E00019845,E00019845,Output Areas and Small Areas,OASA,37,70,33,43
79836,E00019847,E00019847,Output Areas and Small Areas,OASA,59,76,21,86
79837,E00019848,E00019848,Output Areas and Small Areas,OASA,40,39,23,35
79838,E00019849,E00019849,Output Areas and Small Areas,OASA,93,82,37,18
79839,E00019850,E00019850,Output Areas and Small Areas,OASA,115,90,24,14
79840,E00019851,E00019851,Output Areas and Small Areas,OASA,73,86,33,39
79841,E00019852,E00019852,Output Areas and Small Areas,OASA,61,49,30,57
79842,E00019853,E00019853,Output Areas and Small Areas,OASA,109,59,6,8
79843,E00019854,E00019854,Output Areas and Small Areas,OASA,131,55,8,4
79844,E00019855,E00019855,Output Areas and Small Areas,OASA,50,84,34,54
79845,E00019856,E00019856,Output Areas and Small Areas,OASA,75,49,10,22
79846,E00019857,E00019857,Output Areas and Small Areas,OASA,79,42,15,9
79847,E00019858,E00019858,Output Areas and Small Areas,OASA,88,62,17,28
79848,E00019859,E00019859,Output Areas and Small Areas,OASA,67,55,14,23
79849,E00019860,E00019860,Output Areas and Small Areas,OASA,66,78,28,31
79850,E00019861,E00019861,Output Areas and Small Areas,OASA,54,55,12,11
79851,E00019862,E00019862,Output Areas and Small Areas,OASA,70,79,43,34
79852,E00019863,E00019863,Output Areas and Small Areas,OASA,90,63,22,20
79853,E00019864,E00019864,Output Areas and Small Areas,OASA,36,84,47,63
79854,E00019865,E00019865,Output Areas and Small Areas,OASA,60,95,55,73
79855,E00019866,E00019866,Output Areas and Small Areas,OASA,124,83,27,20
79856,E00019867,E00019867,Output Areas and Small Areas,OASA,112,117,53,59
79857,E00019869,E00019869,Output Areas and Small Areas,OASA,50,85,41,74
79858,E00019870,E00019870,Output Areas and Small Areas,OASA,20,68,51,53
79859,E00019871,E00019871,Output Areas and Small Areas,OASA,108,33,24,30
79860,E00019872,E00019872,Output Areas and Small Areas,OASA,119,100,34,79
79861,E00019873,E00019873,Output Areas and Small Areas,OASA,87,41,13,15
79862,E00019874,E00019874,Output Areas and Small Areas,OASA,44,32,32,53
79863,E00019875,E00019875,Output Areas and Small Areas,OASA,87,51,17,10
79864,E00019876,E00019876,Output Areas and Small Areas,OASA,68,53,35,29
79865,E00019877,E00019877,Output Areas and Small Areas,OASA,168,37,9,5
79866,E00019878,E00019878,Output Areas and Small Areas,OASA,111,72,27,18
79867,E00019879,E00019879,Output Areas and Small Areas,OASA,108,60,14,22
79868,E00019880,E00019880,Output Areas and Small Areas,OASA,41,61,29,66
79869,E00019881,E00019881,Output Areas and Small Areas,OASA,29,36,26,50
79870,E00019882,E00019882,Output Areas and Small Areas,OASA,39,58,44,95
79871,E00019883,E00019883,Output Areas and Small Areas,OASA,21,58,45,58
79872,E00019884,E00019884,Output Areas and Small Areas,OASA,26,58,24,91
79873,E00019885,E00019885,Output Areas and Small Areas,OASA,72,58,20,9
79874,E00019886,E00019886,Output Areas and Small Areas,OASA,133,71,24,19
79875,E00019887,E00019887,Output Areas and Small Areas,OASA,80,117,24,25
79876,E00019888,E00019888,Output Areas and Small Areas,OASA,91,76,22,23
79877,E00019889,E00019889,Output Areas and Small Areas,OASA,98,100,42,32
79878,E00019890,E00019890,Output Areas and Small Areas,OASA,129,75,12,38
79879,E00019891,E00019891,Output Areas and Small Areas,OASA,86,110,25,27
79880,E00019892,E00019892,Output Areas and Small Areas,OASA,91,118,29,39
79881,E00019893,E00019893,Output Areas and Small Areas,OASA,122,91,33,18
79882,E00019894,E00019894,Output Areas and Small Areas,OASA,106,91,23,42
79883,E00019895,E00019895,Output Areas and Small Areas,OASA,23,52,36,39
79884,E00019896,E00019896,Output Areas and Small Areas,OASA,108,84,40,23
79885,E00019897,E00019897,Output Areas and Small Areas,OASA,95,95,33,27
79886,E00019898,E00019898,Output Areas and Small Areas,OASA,99,103,16,35
79887,E00019900,E00019900,Output Areas and Small Areas,OASA,109,83,34,45
79888,E00019901,E00019901,Output Areas and Small Areas,OASA,97,80,20,26
79889,E00019902,E00019902,Output Areas and Small Areas,OASA,137,80,41,39
79890,E00019903,E00019903,Output Areas and Small Areas,OASA,115,64,31,29
79891,E00019904,E00019904,Output Areas and Small Areas,OASA,142,73,36,15
79892,E00019905,E00019905,Output Areas and Small Areas,OASA,80,41,31,29
79893,E00019906,E00019906,Output Areas and Small Areas,OASA,95,57,13,31
79894,E00019907,E00019907,Output Areas and Small Areas,OASA,84,70,23,42
79895,E00019908,E00019908,Output Areas and Small Areas,OASA,96,76,25,39
79896,E00019909,E00019909,Output Areas and Small Areas,OASA,95,94,24,31
79897,E00019910,E00019910,Output Areas and Small Areas,OASA,101,71,31,26
79898,E00019911,E00019911,Output Areas and Small Areas,OASA,78,65,22,34
79899,E00019912,E00019912,Output Areas and Small Areas,OASA,126,125,31,30
79900,E00019913,E00019913,Output Areas and Small Areas,OASA,157,93,18,25
79901,E00019914,E00019914,Output Areas and Small Areas,OASA,119,84,40,20
79902,E00019915,E00019915,Output Areas and Small Areas,OASA,27,27,23,28
79903,E00019916,E00019916,Output Areas and Small Areas,OASA,93,48,50,33
79904,E00019917,E00019917,Output Areas and Small Areas,OASA,126,82,19,25
79905,E00019918,E00019918,Output Areas and Small Areas,OASA,95,84,26,18
79906,E00019919,E00019919,Output Areas and Small Areas,OASA,87,102,26,41
79907,E00019920,E00019920,Output Areas and Small Areas,OASA,97,71,38,21
79908,E00019921,E00019921,Output Areas and Small Areas,OASA,88,51,30,26
79909,E00019922,E00019922,Output Areas and Small Areas,OASA,139,92,29,40
79910,E00019923,E00019923,Output Areas and Small Areas,OASA,120,160,36,101
79911,E00019924,E00019924,Output Areas and Small Areas,OASA,23,38,33,72
79912,E00019926,E00019926,Output Areas and Small Areas,OASA,54,80,33,98
79913,E00019927,E00019927,Output Areas and Small Areas,OASA,33,78,52,82
79914,E00019928,E00019928,Output Areas and Small Areas,OASA,10,65,56,87
79915,E00019929,E00019929,Output Areas and Small Areas,OASA,20,71,38,70
79916,E00019930,E00019930,Output Areas and Small Areas,OASA,15,69,42,120
79917,E00019931,E00019931,Output Areas and Small Areas,OASA,53,91,24,81
79918,E00019932,E00019932,Output Areas and Small Areas,OASA,36,86,40,94
79919,E00019933,E00019933,Output Areas and Small Areas,OASA,39,71,41,75
79920,E00019934,E00019934,Output Areas and Small Areas,OASA,81,116,42,77
79921,E00019935,E00019935,Output Areas and Small Areas,OASA,27,55,14,30
79922,E00019937,E00019937,Output Areas and Small Areas,OASA,94,95,24,12
79923,E00019938,E00019938,Output Areas and Small Areas,OASA,14,63,6,36
79924,E00019942,E00019942,Output Areas and Small Areas,OASA,43,128,23,23
79925,E00019943,E00019943,Output Areas and Small Areas,OASA,80,77,25,31
79926,E00019944,E00019944,Output Areas and Small Areas,OASA,13,51,18,40
79927,E00019945,E00019945,Output Areas and Small Areas,OASA,22,53,35,71
79928,E00019947,E00019947,Output Areas and Small Areas,OASA,31,59,39,85
79929,E00019948,E00019948,Output Areas and Small Areas,OASA,54,83,26,38
79930,E00019949,E00019949,Output Areas and Small Areas,OASA,20,64,50,70
79931,E00019950,E00019950,Output Areas and Small Areas,OASA,20,71,50,112
79932,E00019953,E00019953,Output Areas and Small Areas,OASA,35,84,38,69
79933,E00019955,E00019955,Output Areas and Small Areas,OASA,11,48,32,60
79934,E00019956,E00019956,Output Areas and Small Areas,OASA,32,57,77,109
79935,E00019957,E00019957,Output Areas and Small Areas,OASA,51,120,44,133
79936,E00019958,E00019958,Output Areas and Small Areas,OASA,15,84,52,131
79937,E00019959,E00019959,Output Areas and Small Areas,OASA,47,141,37,60
79938,E00019960,E00019960,Output Areas and Small Areas,OASA,47,68,55,79
79939,E00019961,E00019961,Output Areas and Small Areas,OASA,36,76,56,78
79940,E00019962,E00019962,Output Areas and Small Areas,OASA,25,77,24,77
79941,E00019963,E00019963,Output Areas and Small Areas,OASA,17,67,19,97
79942,E00019964,E00019964,Output Areas and Small Areas,OASA,60,100,57,82
79943,E00019965,E00019965,Output Areas and Small Areas,OASA,14,67,35,57
79944,E00019966,E00019966,Output Areas and Small Areas,OASA,16,53,36,94
79945,E00019967,E00019967,Output Areas and Small Areas,OASA,82,154,84,110
79946,E00019968,E00019968,Output Areas and Small Areas,OASA,23,33,38,61
79947,E00019969,E00019969,Output Areas and Small Areas,OASA,19,67,74,95
79948,E00019970,E00019970,Output Areas and Small Areas,OASA,20,73,49,106
79949,E00019971,E00019971,Output Areas and Small Areas,OASA,16,49,21,36
79950,E00019972,E00019972,Output Areas and Small Areas,OASA,24,87,21,20
79951,E00019973,E00019973,Output Areas and Small Areas,OASA,15,31,36,119
79952,E00019974,E00019974,Output Areas and Small Areas,OASA,31,85,35,64
79953,E00019975,E00019975,Output Areas and Small Areas,OASA,29,48,26,33
79954,E00019976,E00019976,Output Areas and Small Areas,OASA,19,31,33,53
79955,E00019977,E00019977,Output Areas and Small Areas,OASA,25,106,97,140
79956,E00019978,E00019978,Output Areas and Small Areas,OASA,36,81,28,39
79957,E00019979,E00019979,Output Areas and Small Areas,OASA,35,76,36,43
79958,E00019980,E00019980,Output Areas and Small Areas,OASA,20,68,22,89
79959,E00019981,E00019981,Output Areas and Small Areas,OASA,21,41,48,60
79960,E00019982,E00019982,Output Areas and Small Areas,OASA,9,46,60,122
79961,E00019983,E00019983,Output Areas and Small Areas,OASA,39,83,14,65
79962,E00019984,E00019984,Output Areas and Small Areas,OASA,19,53,35,113
79963,E00019985,E00019985,Output Areas and Small Areas,OASA,41,72,44,89
79964,E00019986,E00019986,Output Areas and Small Areas,OASA,15,59,40,116
79965,E00019987,E00019987,Output Areas and Small Areas,OASA,50,42,38,53
79966,E00019988,E00019988,Output Areas and Small Areas,OASA,13,50,45,89
79967,E00019989,E00019989,Output Areas and Small Areas,OASA,13,24,24,56
79968,E00019990,E00019990,Output Areas and Small Areas,OASA,19,45,26,80
79969,E00019991,E00019991,Output Areas and Small Areas,OASA,14,39,62,102
79970,E00019992,E00019992,Output Areas and Small Areas,OASA,19,90,39,60
79971,E00019993,E00019993,Output Areas and Small Areas,OASA,31,155,117,112
79972,E00019994,E00019994,Output Areas and Small Areas,OASA,22,55,49,108
79973,E00019995,E00019995,Output Areas and Small Areas,OASA,38,63,22,38
79974,E00019996,E00019996,Output Areas and Small Areas,OASA,6,39,33,102
79975,E00019997,E00019997,Output Areas and Small Areas,OASA,91,100,21,47
79976,E00019998,E00019998,Output Areas and Small Areas,OASA,29,91,45,85
79977,E00019999,E00019999,Output Areas and Small Areas,OASA,13,45,43,75
79978,E00020000,E00020000,Output Areas and Small Areas,OASA,37,103,40,131
79979,E00020001,E00020001,Output Areas and Small Areas,OASA,18,54,49,113
79980,E00020002,E00020002,Output Areas and Small Areas,OASA,11,47,46,80
79981,E00020003,E00020003,Output Areas and Small Areas,OASA,12,54,41,49
79982,E00020004,E00020004,Output Areas and Small Areas,OASA,22,49,39,62
79983,E00020005,E00020005,Output Areas and Small Areas,OASA,45,61,76,97
79984,E00020006,E00020006,Output Areas and Small Areas,OASA,55,71,24,27
79985,E00020007,E00020007,Output Areas and Small Areas,OASA,19,34,61,44
79986,E00020008,E00020008,Output Areas and Small Areas,OASA,96,66,29,26
79987,E00020009,E00020009,Output Areas and Small Areas,OASA,112,80,31,27
79988,E00020010,E00020010,Output Areas and Small Areas,OASA,180,108,2,5
79989,E00020011,E00020011,Output Areas and Small Areas,OASA,102,68,35,62
79990,E00020012,E00020012,Output Areas and Small Areas,OASA,34,50,31,58
79991,E00020013,E00020013,Output Areas and Small Areas,OASA,73,76,43,67
79992,E00020014,E00020014,Output Areas and Small Areas,OASA,142,119,10,13
79993,E00020015,E00020015,Output Areas and Small Areas,OASA,28,86,33,57
79994,E00020016,E00020016,Output Areas and Small Areas,OASA,18,77,39,105
79995,E00020017,E00020017,Output Areas and Small Areas,OASA,116,102,50,67
79996,E00020018,E00020018,Output Areas and Small Areas,OASA,87,115,18,40
79997,E00020019,E00020019,Output Areas and Small Areas,OASA,20,71,40,57
79998,E00020020,E00020020,Output Areas and Small Areas,OASA,75,70,34,35
79999,E00020021,E00020021,Output Areas and Small Areas,OASA,61,86,34,48
80000,E00020022,E00020022,Output Areas and Small Areas,OASA,17,47,38,37
80001,E00020023,E00020023,Output Areas and Small Areas,OASA,40,45,31,66
80002,E00020024,E00020024,Output Areas and Small Areas,OASA,12,51,29,69
80003,E00020025,E00020025,Output Areas and Small Areas,OASA,26,88,32,52
80004,E00020026,E00020026,Output Areas and Small Areas,OASA,33,98,30,75
80005,E00020027,E00020027,Output Areas and Small Areas,OASA,121,67,11,9
80006,E00020028,E00020028,Output Areas and Small Areas,OASA,169,95,22,28
80007,E00020029,E00020029,Output Areas and Small Areas,OASA,27,69,31,41
80008,E00020030,E00020030,Output Areas and Small Areas,OASA,31,68,37,43
80009,E00020031,E00020031,Output Areas and Small Areas,OASA,23,96,38,81
80010,E00020032,E00020032,Output Areas and Small Areas,OASA,41,87,23,50
80011,E00020033,E00020033,Output Areas and Small Areas,OASA,122,243,48,129
80012,E00020034,E00020034,Output Areas and Small Areas,OASA,54,69,43,60
80013,E00020035,E00020035,Output Areas and Small Areas,OASA,114,71,32,29
80014,E00020036,E00020036,Output Areas and Small Areas,OASA,59,102,21,38
80015,E00020037,E00020037,Output Areas and Small Areas,OASA,47,46,12,58
80016,E00020039,E00020039,Output Areas and Small Areas,OASA,40,55,37,57
80017,E00020040,E00020040,Output Areas and Small Areas,OASA,91,116,23,42
80018,E00020041,E00020041,Output Areas and Small Areas,OASA,25,38,18,31
80019,E00020043,E00020043,Output Areas and Small Areas,OASA,77,57,24,50
80020,E00020044,E00020044,Output Areas and Small Areas,OASA,247,130,17,49
80021,E00020045,E00020045,Output Areas and Small Areas,OASA,22,55,44,78
80022,E00020046,E00020046,Output Areas and Small Areas,OASA,36,98,49,53
80023,E00020047,E00020047,Output Areas and Small Areas,OASA,48,80,31,81
80024,E00020048,E00020048,Output Areas and Small Areas,OASA,63,56,30,52
80025,E00020049,E00020049,Output Areas and Small Areas,OASA,17,58,25,42
80026,E00020050,E00020050,Output Areas and Small Areas,OASA,29,75,33,65
80027,E00020051,E00020051,Output Areas and Small Areas,OASA,195,146,14,36
80028,E00020052,E00020052,Output Areas and Small Areas,OASA,108,112,58,79
80029,E00020053,E00020053,Output Areas and Small Areas,OASA,26,36,52,63
80030,E00020054,E00020054,Output Areas and Small Areas,OASA,18,79,76,124
80031,E00020055,E00020055,Output Areas and Small Areas,OASA,36,77,56,82
80032,E00020056,E00020056,Output Areas and Small Areas,OASA,27,49,38,84
80033,E00020057,E00020057,Output Areas and Small Areas,OASA,14,51,63,74
80034,E00020059,E00020059,Output Areas and Small Areas,OASA,23,73,46,99
80035,E00020060,E00020060,Output Areas and Small Areas,OASA,15,37,54,74
80036,E00020061,E00020061,Output Areas and Small Areas,OASA,36,112,42,124
80037,E00020062,E00020062,Output Areas and Small Areas,OASA,41,104,67,96
80038,E00020063,E00020063,Output Areas and Small Areas,OASA,20,107,71,100
80039,E00020064,E00020064,Output Areas and Small Areas,OASA,92,92,81,66
80040,E00020065,E00020065,Output Areas and Small Areas,OASA,26,122,42,134
80041,E00020066,E00020066,Output Areas and Small Areas,OASA,11,72,51,85
80042,E00020067,E00020067,Output Areas and Small Areas,OASA,28,68,51,72
80043,E00020068,E00020068,Output Areas and Small Areas,OASA,22,62,61,85
80044,E00020069,E00020069,Output Areas and Small Areas,OASA,24,57,28,91
80045,E00020070,E00020070,Output Areas and Small Areas,OASA,27,60,45,96
80046,E00020071,E00020071,Output Areas and Small Areas,OASA,37,73,59,82
80047,E00020072,E00020072,Output Areas and Small Areas,OASA,44,84,30,50
80048,E00020073,E00020073,Output Areas and Small Areas,OASA,39,88,42,125
80049,E00020074,E00020074,Output Areas and Small Areas,OASA,26,89,47,108
80050,E00020075,E00020075,Output Areas and Small Areas,OASA,29,79,67,101
80051,E00020076,E00020076,Output Areas and Small Areas,OASA,24,61,42,69
80052,E00020077,E00020077,Output Areas and Small Areas,OASA,12,70,49,79
80053,E00020078,E00020078,Output Areas and Small Areas,OASA,82,88,51,76
80054,E00020079,E00020079,Output Areas and Small Areas,OASA,12,40,36,105
80055,E00020080,E00020080,Output Areas and Small Areas,OASA,14,50,80,83
80056,E00020081,E00020081,Output Areas and Small Areas,OASA,19,91,48,116
80057,E00020082,E00020082,Output Areas and Small Areas,OASA,72,168,60,93
80058,E00020083,E00020083,Output Areas and Small Areas,OASA,7,56,37,74
80059,E00020084,E00020084,Output Areas and Small Areas,OASA,54,122,46,116
80060,E00020087,E00020087,Output Areas and Small Areas,OASA,14,52,26,59
80061,E00020088,E00020088,Output Areas and Small Areas,OASA,20,32,48,77
80062,E00020089,E00020089,Output Areas and Small Areas,OASA,27,43,44,63
80063,E00020090,E00020090,Output Areas and Small Areas,OASA,1,13,24,14
80064,E00020091,E00020091,Output Areas and Small Areas,OASA,10,46,20,70
80065,E00020092,E00020092,Output Areas and Small Areas,OASA,23,43,37,86
80066,E00020093,E00020093,Output Areas and Small Areas,OASA,12,46,36,55
80067,E00020094,E00020094,Output Areas and Small Areas,OASA,24,41,35,66
80068,E00020095,E00020095,Output Areas and Small Areas,OASA,37,83,39,84
80069,E00020096,E00020096,Output Areas and Small Areas,OASA,8,40,30,41
80070,E00020097,E00020097,Output Areas and Small Areas,OASA,32,65,23,70
80071,E00020098,E00020098,Output Areas and Small Areas,OASA,28,75,51,73
80072,E00020099,E00020099,Output Areas and Small Areas,OASA,49,43,46,58
80073,E00020100,E00020100,Output Areas and Small Areas,OASA,31,106,33,117
80074,E00020102,E00020102,Output Areas and Small Areas,OASA,34,36,35,54
80075,E00020103,E00020103,Output Areas and Small Areas,OASA,10,32,27,37
80076,E00020104,E00020104,Output Areas and Small Areas,OASA,38,53,18,17
80077,E00020105,E00020105,Output Areas and Small Areas,OASA,32,52,12,51
80078,E00020106,E00020106,Output Areas and Small Areas,OASA,64,80,68,113
80079,E00020107,E00020107,Output Areas and Small Areas,OASA,61,79,26,35
80080,E00020108,E00020108,Output Areas and Small Areas,OASA,49,56,20,31
80081,E00020109,E00020109,Output Areas and Small Areas,OASA,55,69,27,51
80082,E00020110,E00020110,Output Areas and Small Areas,OASA,50,75,20,64
80083,E00020111,E00020111,Output Areas and Small Areas,OASA,68,67,28,41
80084,E00020112,E00020112,Output Areas and Small Areas,OASA,86,34,19,10
80085,E00020113,E00020113,Output Areas and Small Areas,OASA,47,71,18,61
80086,E00020114,E00020114,Output Areas and Small Areas,OASA,75,94,52,57
80087,E00020115,E00020115,Output Areas and Small Areas,OASA,40,87,40,76
80088,E00020116,E00020116,Output Areas and Small Areas,OASA,19,47,31,65
80089,E00020117,E00020117,Output Areas and Small Areas,OASA,86,53,25,47
80090,E00020118,E00020118,Output Areas and Small Areas,OASA,109,56,15,38
80091,E00020119,E00020119,Output Areas and Small Areas,OASA,84,93,35,30
80092,E00020120,E00020120,Output Areas and Small Areas,OASA,47,50,23,49
80093,E00020121,E00020121,Output Areas and Small Areas,OASA,76,81,33,56
80094,E00020122,E00020122,Output Areas and Small Areas,OASA,30,44,28,78
80095,E00020123,E00020123,Output Areas and Small Areas,OASA,41,97,29,96
80096,E00020124,E00020124,Output Areas and Small Areas,OASA,14,56,26,49
80097,E00020125,E00020125,Output Areas and Small Areas,OASA,13,46,42,49
80098,E00020126,E00020126,Output Areas and Small Areas,OASA,69,88,35,52
80099,E00020127,E00020127,Output Areas and Small Areas,OASA,34,90,50,90
80100,E00020128,E00020128,Output Areas and Small Areas,OASA,20,41,36,71
80101,E00020129,E00020129,Output Areas and Small Areas,OASA,17,93,33,53
80102,E00020130,E00020130,Output Areas and Small Areas,OASA,49,75,54,75
80103,E00020131,E00020131,Output Areas and Small Areas,OASA,18,50,43,60
80104,E00020132,E00020132,Output Areas and Small Areas,OASA,26,75,57,81
80105,E00020133,E00020133,Output Areas and Small Areas,OASA,18,62,58,87
80106,E00020134,E00020134,Output Areas and Small Areas,OASA,21,97,52,100
